work_order_id,product_sku,factory_id,planned_quantity,completed_quantity,start_date,end_date,status,priority
WO-2025-001339,FG-AUTOSYS-018,FAC-APAC-01,500,500,2026-03-22,2026-04-02,COMPLETED,CRITICAL
WO-2025-001340,FG-AUTOSYS-044,FAC-MX-01,1000,1000,2025-05-25,2025-06-03,COMPLETED,CRITICAL
WO-2025-001341,FG-AUTOSYS-009,FAC-APAC-01,50,0,2026-05-04,2026-05-14,PLANNED,HIGH
WO-2025-001342,FG-AUTOSYS-099,FAC-MX-01,500,500,2025-05-21,2025-05-27,COMPLETED,CRITICAL
WO-2025-001343,FG-AUTOSYS-079,FAC-EU-01,50,50,2025-10-07,2025-10-16,COMPLETED,STANDARD
WO-2025-001344,FG-AUTOSYS-051,FAC-EU-01,250,250,2025-02-11,2025-02-25,COMPLETED,CRITICAL
WO-2025-001345,FG-AUTOSYS-007,FAC-APAC-01,500,0,2026-05-21,2026-05-24,PLANNED,HIGH
WO-2025-001346,FG-AUTOSYS-051,FAC-EU-01,50,50,2025-11-09,2025-11-22,COMPLETED,CRITICAL
WO-2025-001347,FG-AUTOSYS-074,FAC-US-01,500,160,2026-04-04,2026-04-16,IN_PROGRESS,STANDARD
WO-2025-001348,FG-AUTOSYS-024,FAC-EU-01,500,500,2025-09-26,2025-10-08,COMPLETED,HIGH
WO-2025-001349,FG-AUTOSYS-028,FAC-US-01,100,100,2026-01-23,2026-02-02,COMPLETED,HIGH
WO-2025-001350,FG-AUTOSYS-063,FAC-EU-01,1000,1000,2025-11-01,2025-11-10,COMPLETED,HIGH
WO-2025-001351,FG-AUTOSYS-082,FAC-APAC-01,50,50,2025-08-02,2025-08-08,COMPLETED,CRITICAL
WO-2025-001352,FG-AUTOSYS-067,FAC-MX-01,100,0,2026-04-21,2026-05-02,PLANNED,STANDARD
WO-2025-001353,FG-AUTOSYS-040,FAC-EU-01,250,250,2025-09-23,2025-09-27,COMPLETED,STANDARD
WO-2025-001354,FG-AUTOSYS-077,FAC-MX-01,250,250,2026-01-12,2026-01-22,COMPLETED,HIGH
WO-2025-001355,FG-AUTOSYS-007,FAC-US-01,250,250,2025-08-12,2025-08-16,COMPLETED,STANDARD
WO-2025-001356,FG-AUTOSYS-029,FAC-EU-01,1000,1000,2025-03-23,2025-04-06,COMPLETED,CRITICAL
WO-2025-001357,FG-AUTOSYS-005,FAC-EU-01,500,500,2025-10-28,2025-11-07,COMPLETED,CRITICAL
WO-2025-001358,FG-AUTOSYS-002,FAC-APAC-01,500,0,2026-05-14,2026-05-28,PLANNED,CRITICAL
WO-2025-001359,FG-AUTOSYS-099,FAC-APAC-01,250,250,2026-02-02,2026-02-15,COMPLETED,STANDARD
WO-2025-001360,FG-AUTOSYS-072,FAC-APAC-01,50,50,2025-02-06,2025-02-10,COMPLETED,CRITICAL
WO-2025-001361,FG-AUTOSYS-003,FAC-MX-01,1000,1000,2025-02-27,2025-03-04,COMPLETED,HIGH
WO-2025-001362,FG-AUTOSYS-094,FAC-EU-01,250,250,2025-09-08,2025-09-22,COMPLETED,HIGH
WO-2025-001363,FG-AUTOSYS-100,FAC-EU-01,50,50,2025-10-07,2025-10-18,COMPLETED,CRITICAL
WO-2025-001364,FG-AUTOSYS-069,FAC-APAC-01,250,250,2025-02-21,2025-02-28,COMPLETED,STANDARD
WO-2025-001365,FG-AUTOSYS-072,FAC-APAC-01,250,250,2026-02-13,2026-02-23,COMPLETED,HIGH
WO-2025-001366,FG-AUTOSYS-005,FAC-MX-01,100,100,2025-01-21,2025-02-01,COMPLETED,HIGH
WO-2025-001367,FG-AUTOSYS-061,FAC-MX-01,250,250,2025-08-01,2025-08-05,COMPLETED,CRITICAL
WO-2025-001368,FG-AUTOSYS-066,FAC-US-01,50,50,2025-07-28,2025-08-02,COMPLETED,CRITICAL
WO-2025-001369,FG-AUTOSYS-065,FAC-APAC-01,250,250,2025-01-18,2025-01-26,COMPLETED,CRITICAL
WO-2025-001370,FG-AUTOSYS-068,FAC-EU-01,100,100,2025-11-06,2025-11-15,COMPLETED,STANDARD
WO-2025-001371,FG-AUTOSYS-089,FAC-US-01,250,250,2025-10-30,2025-11-13,COMPLETED,STANDARD
WO-2025-001372,FG-AUTOSYS-008,FAC-MX-01,250,250,2025-12-05,2025-12-10,COMPLETED,CRITICAL
WO-2025-001373,FG-AUTOSYS-056,FAC-APAC-01,50,50,2026-02-18,2026-02-26,COMPLETED,STANDARD
WO-2025-001374,FG-AUTOSYS-039,FAC-EU-01,50,50,2025-01-29,2025-02-12,COMPLETED,CRITICAL
WO-2025-001375,FG-AUTOSYS-045,FAC-MX-01,50,50,2025-10-04,2025-10-12,COMPLETED,HIGH
WO-2025-001376,FG-AUTOSYS-011,FAC-MX-01,250,250,2025-10-12,2025-10-17,COMPLETED,HIGH
WO-2025-001377,FG-AUTOSYS-018,FAC-EU-01,250,250,2025-12-18,2025-12-24,COMPLETED,STANDARD
WO-2025-001378,FG-AUTOSYS-082,FAC-EU-01,50,50,2025-02-24,2025-03-01,COMPLETED,CRITICAL
WO-2025-001379,FG-AUTOSYS-074,FAC-EU-01,100,100,2025-05-25,2025-06-02,COMPLETED,STANDARD
WO-2025-001380,FG-AUTOSYS-014,FAC-US-01,50,50,2025-01-27,2025-02-01,COMPLETED,STANDARD
WO-2025-001381,FG-AUTOSYS-013,FAC-MX-01,100,0,2026-05-03,2026-05-17,PLANNED,HIGH
WO-2025-001382,FG-AUTOSYS-082,FAC-MX-01,1000,1000,2026-02-14,2026-02-23,COMPLETED,CRITICAL
WO-2025-001383,FG-AUTOSYS-011,FAC-MX-01,500,500,2026-04-07,2026-04-13,COMPLETED,STANDARD
WO-2025-001384,FG-AUTOSYS-007,FAC-APAC-01,1000,1000,2025-02-15,2025-02-20,COMPLETED,HIGH
WO-2025-001385,FG-AUTOSYS-007,FAC-APAC-01,1000,1000,2025-10-17,2025-10-26,COMPLETED,CRITICAL
WO-2025-001386,FG-AUTOSYS-013,FAC-APAC-01,250,250,2025-07-08,2025-07-13,COMPLETED,HIGH
WO-2025-001387,FG-AUTOSYS-016,FAC-US-01,100,100,2026-02-25,2026-03-11,COMPLETED,HIGH
WO-2025-001388,FG-AUTOSYS-058,FAC-MX-01,100,100,2025-03-24,2025-03-28,COMPLETED,HIGH
WO-2025-001389,FG-AUTOSYS-085,FAC-EU-01,500,500,2026-03-13,2026-03-21,COMPLETED,CRITICAL
WO-2025-001390,FG-AUTOSYS-071,FAC-EU-01,1000,1000,2025-01-27,2025-02-02,COMPLETED,CRITICAL
WO-2025-001391,FG-AUTOSYS-027,FAC-EU-01,1000,1000,2025-07-20,2025-07-29,COMPLETED,CRITICAL
WO-2025-001392,FG-AUTOSYS-058,FAC-APAC-01,500,500,2025-10-22,2025-11-01,COMPLETED,CRITICAL
WO-2025-001393,FG-AUTOSYS-005,FAC-MX-01,500,500,2025-07-24,2025-08-02,COMPLETED,STANDARD
WO-2025-001394,FG-AUTOSYS-081,FAC-US-01,100,100,2025-08-13,2025-08-23,COMPLETED,HIGH
WO-2025-001395,FG-AUTOSYS-054,FAC-EU-01,250,250,2025-12-19,2025-12-25,COMPLETED,HIGH
WO-2025-001396,FG-AUTOSYS-031,FAC-APAC-01,250,250,2025-12-11,2025-12-19,COMPLETED,STANDARD
WO-2025-001397,FG-AUTOSYS-060,FAC-EU-01,500,500,2025-03-11,2025-03-16,COMPLETED,STANDARD
WO-2025-001398,FG-AUTOSYS-074,FAC-APAC-01,500,500,2025-03-28,2025-04-04,COMPLETED,HIGH
WO-2025-001399,FG-AUTOSYS-048,FAC-EU-01,100,100,2025-05-23,2025-05-29,COMPLETED,HIGH
WO-2025-001400,FG-AUTOSYS-084,FAC-APAC-01,500,500,2025-12-04,2025-12-10,COMPLETED,STANDARD
WO-2025-001401,FG-AUTOSYS-081,FAC-MX-01,50,50,2025-01-30,2025-02-04,COMPLETED,STANDARD
WO-2025-001402,FG-AUTOSYS-050,FAC-MX-01,500,172,2026-04-15,2026-04-24,IN_PROGRESS,HIGH
WO-2025-001403,FG-AUTOSYS-045,FAC-MX-01,1000,1000,2025-12-23,2026-01-05,COMPLETED,CRITICAL
WO-2025-001404,FG-AUTOSYS-005,FAC-MX-01,100,100,2025-09-01,2025-09-09,COMPLETED,STANDARD
WO-2025-001405,FG-AUTOSYS-026,FAC-APAC-01,1000,1000,2025-06-02,2025-06-13,COMPLETED,CRITICAL
WO-2025-001406,FG-AUTOSYS-072,FAC-EU-01,1000,1000,2026-01-02,2026-01-10,COMPLETED,STANDARD
WO-2025-001407,FG-AUTOSYS-065,FAC-MX-01,1000,1000,2025-12-14,2025-12-24,COMPLETED,CRITICAL
WO-2025-001408,FG-AUTOSYS-097,FAC-MX-01,50,50,2026-03-05,2026-03-13,COMPLETED,STANDARD
WO-2025-001409,FG-AUTOSYS-027,FAC-US-01,500,500,2026-01-27,2026-02-04,COMPLETED,STANDARD
WO-2025-001410,FG-AUTOSYS-092,FAC-EU-01,50,50,2025-04-05,2025-04-15,COMPLETED,STANDARD
WO-2025-001411,FG-AUTOSYS-060,FAC-EU-01,1000,1000,2025-04-23,2025-05-01,COMPLETED,STANDARD
WO-2025-001412,FG-AUTOSYS-027,FAC-EU-01,100,100,2025-10-03,2025-10-10,COMPLETED,STANDARD
WO-2025-001413,FG-AUTOSYS-098,FAC-EU-01,1000,0,2026-05-09,2026-05-20,PLANNED,STANDARD
WO-2025-001414,FG-AUTOSYS-090,FAC-MX-01,250,250,2025-09-01,2025-09-04,COMPLETED,STANDARD
WO-2025-001415,FG-AUTOSYS-085,FAC-APAC-01,1000,1000,2025-04-07,2025-04-21,COMPLETED,HIGH
WO-2025-001416,FG-AUTOSYS-099,FAC-US-01,100,100,2025-07-11,2025-07-24,COMPLETED,CRITICAL
WO-2025-001417,FG-AUTOSYS-038,FAC-EU-01,500,500,2025-12-16,2025-12-22,COMPLETED,STANDARD
WO-2025-001418,FG-AUTOSYS-089,FAC-APAC-01,100,100,2025-12-27,2026-01-05,COMPLETED,CRITICAL
WO-2025-001419,FG-AUTOSYS-092,FAC-US-01,1000,1000,2025-11-29,2025-12-08,COMPLETED,HIGH
WO-2025-001420,FG-AUTOSYS-033,FAC-MX-01,1000,1000,2025-11-27,2025-12-05,COMPLETED,CRITICAL
WO-2025-001421,FG-AUTOSYS-018,FAC-MX-01,50,50,2025-07-20,2025-07-28,COMPLETED,STANDARD
WO-2025-001422,FG-AUTOSYS-005,FAC-EU-01,250,250,2025-09-06,2025-09-10,COMPLETED,CRITICAL
WO-2025-001423,FG-AUTOSYS-055,FAC-APAC-01,1000,0,2026-04-28,2026-05-01,PLANNED,HIGH
WO-2025-001424,FG-AUTOSYS-055,FAC-EU-01,1000,1000,2026-02-14,2026-02-26,COMPLETED,STANDARD
WO-2025-001425,FG-AUTOSYS-006,FAC-US-01,100,100,2026-02-23,2026-03-05,COMPLETED,CRITICAL
WO-2025-001426,FG-AUTOSYS-020,FAC-US-01,250,250,2025-08-17,2025-08-29,COMPLETED,STANDARD
WO-2025-001427,FG-AUTOSYS-083,FAC-MX-01,50,50,2025-12-13,2025-12-19,COMPLETED,STANDARD
WO-2025-001428,FG-AUTOSYS-068,FAC-MX-01,1000,1000,2026-01-25,2026-02-04,COMPLETED,HIGH
WO-2025-001429,FG-AUTOSYS-061,FAC-EU-01,100,100,2025-12-01,2025-12-14,COMPLETED,STANDARD
WO-2025-001430,FG-AUTOSYS-016,FAC-EU-01,100,100,2025-07-31,2025-08-14,COMPLETED,HIGH
WO-2025-001431,FG-AUTOSYS-055,FAC-MX-01,1000,1000,2025-03-02,2025-03-16,COMPLETED,STANDARD
WO-2025-001432,FG-AUTOSYS-056,FAC-APAC-01,50,50,2025-10-19,2025-10-25,COMPLETED,CRITICAL
WO-2025-001433,FG-AUTOSYS-030,FAC-US-01,500,500,2025-08-24,2025-09-01,COMPLETED,HIGH
WO-2025-001434,FG-AUTOSYS-045,FAC-EU-01,1000,1000,2026-01-21,2026-01-30,COMPLETED,HIGH
WO-2025-001435,FG-AUTOSYS-047,FAC-EU-01,250,250,2025-05-29,2025-06-02,COMPLETED,STANDARD
WO-2025-001436,FG-AUTOSYS-034,FAC-EU-01,250,250,2026-01-26,2026-02-03,COMPLETED,HIGH
WO-2025-001437,FG-AUTOSYS-051,FAC-MX-01,50,50,2025-09-20,2025-09-26,COMPLETED,CRITICAL
WO-2025-001438,FG-AUTOSYS-005,FAC-APAC-01,50,50,2025-08-17,2025-08-30,COMPLETED,HIGH
WO-2025-001439,FG-AUTOSYS-005,FAC-MX-01,250,250,2025-10-17,2025-10-20,COMPLETED,CRITICAL
WO-2025-001440,FG-AUTOSYS-040,FAC-EU-01,100,100,2025-09-28,2025-10-12,COMPLETED,CRITICAL
WO-2025-001441,FG-AUTOSYS-062,FAC-EU-01,50,19,2026-04-04,2026-04-18,IN_PROGRESS,CRITICAL
WO-2025-001442,FG-AUTOSYS-031,FAC-APAC-01,100,100,2025-09-21,2025-10-03,COMPLETED,CRITICAL
WO-2025-001443,FG-AUTOSYS-069,FAC-MX-01,1000,1000,2026-03-29,2026-04-03,COMPLETED,HIGH
WO-2025-001444,FG-AUTOSYS-025,FAC-EU-01,1000,1000,2025-11-13,2025-11-22,COMPLETED,HIGH
WO-2025-001445,FG-AUTOSYS-085,FAC-US-01,1000,1000,2026-02-23,2026-03-07,COMPLETED,HIGH
WO-2025-001446,FG-AUTOSYS-096,FAC-EU-01,250,250,2025-03-12,2025-03-15,COMPLETED,STANDARD
WO-2025-001447,FG-AUTOSYS-044,FAC-US-01,1000,1000,2025-06-20,2025-06-28,COMPLETED,HIGH
WO-2025-001448,FG-AUTOSYS-019,FAC-US-01,250,250,2025-11-30,2025-12-09,COMPLETED,STANDARD
WO-2025-001449,FG-AUTOSYS-100,FAC-US-01,50,50,2025-06-22,2025-07-05,COMPLETED,CRITICAL
WO-2025-001450,FG-AUTOSYS-023,FAC-US-01,250,250,2026-01-02,2026-01-10,COMPLETED,HIGH
WO-2025-001451,FG-AUTOSYS-007,FAC-EU-01,50,50,2025-06-30,2025-07-10,COMPLETED,HIGH
WO-2025-001452,FG-AUTOSYS-060,FAC-MX-01,50,50,2025-09-30,2025-10-07,COMPLETED,HIGH
WO-2025-001453,FG-AUTOSYS-064,FAC-APAC-01,250,250,2026-02-01,2026-02-13,COMPLETED,STANDARD
WO-2025-001454,FG-AUTOSYS-023,FAC-EU-01,250,250,2025-08-19,2025-08-31,COMPLETED,STANDARD
WO-2025-001455,FG-AUTOSYS-095,FAC-US-01,250,250,2025-11-01,2025-11-11,COMPLETED,CRITICAL
WO-2025-001456,FG-AUTOSYS-059,FAC-US-01,100,100,2025-11-05,2025-11-09,COMPLETED,CRITICAL
WO-2025-001457,FG-AUTOSYS-080,FAC-EU-01,250,250,2025-01-26,2025-01-31,COMPLETED,STANDARD
WO-2025-001458,FG-AUTOSYS-086,FAC-APAC-01,100,100,2025-05-17,2025-05-26,COMPLETED,HIGH
WO-2025-001459,FG-AUTOSYS-008,FAC-MX-01,1000,1000,2025-02-02,2025-02-14,COMPLETED,HIGH
WO-2025-001460,FG-AUTOSYS-085,FAC-US-01,50,50,2026-03-11,2026-03-17,COMPLETED,HIGH
WO-2025-001461,FG-AUTOSYS-024,FAC-US-01,50,50,2025-04-27,2025-04-30,COMPLETED,STANDARD
WO-2025-001462,FG-AUTOSYS-062,FAC-APAC-01,50,50,2025-06-06,2025-06-09,COMPLETED,STANDARD
WO-2025-001463,FG-AUTOSYS-079,FAC-EU-01,500,0,2026-05-22,2026-05-28,PLANNED,CRITICAL
WO-2025-001464,FG-AUTOSYS-003,FAC-MX-01,1000,1000,2025-07-26,2025-08-03,COMPLETED,CRITICAL
WO-2025-001465,FG-AUTOSYS-041,FAC-EU-01,250,0,2026-04-22,2026-05-01,PLANNED,CRITICAL
WO-2025-001466,FG-AUTOSYS-016,FAC-MX-01,100,100,2025-09-19,2025-09-30,COMPLETED,STANDARD
WO-2025-001467,FG-AUTOSYS-020,FAC-EU-01,100,100,2025-01-24,2025-01-27,COMPLETED,STANDARD
WO-2025-001468,FG-AUTOSYS-036,FAC-EU-01,50,50,2025-12-18,2025-12-22,COMPLETED,HIGH
WO-2025-001469,FG-AUTOSYS-095,FAC-US-01,50,50,2025-03-13,2025-03-25,COMPLETED,HIGH
WO-2025-001470,FG-AUTOSYS-080,FAC-US-01,250,0,2026-05-23,2026-05-30,PLANNED,HIGH
WO-2025-001471,FG-AUTOSYS-100,FAC-US-01,100,100,2026-03-08,2026-03-21,COMPLETED,STANDARD
WO-2025-001472,FG-AUTOSYS-047,FAC-MX-01,250,250,2025-08-13,2025-08-17,COMPLETED,STANDARD
WO-2025-001473,FG-AUTOSYS-060,FAC-MX-01,500,500,2026-01-18,2026-01-31,COMPLETED,STANDARD
WO-2025-001474,FG-AUTOSYS-065,FAC-US-01,500,500,2026-03-17,2026-03-29,COMPLETED,HIGH
WO-2025-001475,FG-AUTOSYS-065,FAC-APAC-01,1000,0,2026-04-20,2026-04-27,PLANNED,HIGH
WO-2025-001476,FG-AUTOSYS-076,FAC-MX-01,250,250,2025-08-05,2025-08-09,COMPLETED,HIGH
WO-2025-001477,FG-AUTOSYS-011,FAC-MX-01,50,50,2025-09-04,2025-09-17,COMPLETED,STANDARD
WO-2025-001478,FG-AUTOSYS-002,FAC-APAC-01,1000,1000,2025-06-09,2025-06-17,COMPLETED,HIGH
WO-2025-001479,FG-AUTOSYS-078,FAC-APAC-01,1000,1000,2026-03-20,2026-03-24,COMPLETED,HIGH
WO-2025-001480,FG-AUTOSYS-099,FAC-US-01,500,500,2025-10-15,2025-10-25,COMPLETED,STANDARD
WO-2025-001481,FG-AUTOSYS-090,FAC-EU-01,100,100,2026-01-03,2026-01-10,COMPLETED,HIGH
WO-2025-001482,FG-AUTOSYS-053,FAC-MX-01,50,50,2025-08-14,2025-08-20,COMPLETED,HIGH
WO-2025-001483,FG-AUTOSYS-040,FAC-EU-01,250,250,2025-05-15,2025-05-24,COMPLETED,HIGH
WO-2025-001484,FG-AUTOSYS-010,FAC-MX-01,500,500,2025-12-10,2025-12-21,COMPLETED,HIGH
WO-2025-001485,FG-AUTOSYS-016,FAC-EU-01,1000,1000,2026-02-16,2026-02-24,COMPLETED,STANDARD
WO-2025-001486,FG-AUTOSYS-098,FAC-APAC-01,250,250,2025-04-26,2025-04-30,COMPLETED,HIGH
WO-2025-001487,FG-AUTOSYS-022,FAC-US-01,1000,1000,2025-06-21,2025-06-26,COMPLETED,HIGH
WO-2025-001488,FG-AUTOSYS-082,FAC-EU-01,250,0,2026-05-04,2026-05-07,BLOCKED_SHORTAGE,STANDARD
WO-2025-001489,FG-AUTOSYS-045,FAC-APAC-01,1000,0,2026-05-14,2026-05-17,PLANNED,CRITICAL
WO-2025-001490,FG-AUTOSYS-057,FAC-APAC-01,100,100,2025-04-27,2025-05-04,COMPLETED,HIGH
WO-2025-001491,FG-AUTOSYS-071,FAC-APAC-01,500,500,2025-07-06,2025-07-09,COMPLETED,HIGH
WO-2025-001492,FG-AUTOSYS-013,FAC-EU-01,50,50,2025-02-09,2025-02-19,COMPLETED,STANDARD
WO-2025-001493,FG-AUTOSYS-064,FAC-EU-01,50,50,2025-11-03,2025-11-08,COMPLETED,HIGH
WO-2025-001494,FG-AUTOSYS-071,FAC-EU-01,50,50,2025-11-03,2025-11-11,COMPLETED,CRITICAL
WO-2025-001495,FG-AUTOSYS-035,FAC-MX-01,100,100,2025-05-19,2025-06-01,COMPLETED,HIGH
WO-2025-001496,FG-AUTOSYS-055,FAC-APAC-01,500,500,2025-05-07,2025-05-20,COMPLETED,HIGH
WO-2025-001497,FG-AUTOSYS-025,FAC-US-01,1000,1000,2026-01-28,2026-02-05,COMPLETED,CRITICAL
WO-2025-001498,FG-AUTOSYS-049,FAC-US-01,500,500,2025-11-02,2025-11-06,COMPLETED,STANDARD
WO-2025-001499,FG-AUTOSYS-090,FAC-APAC-01,1000,1000,2025-05-14,2025-05-24,COMPLETED,HIGH
WO-2025-001500,FG-AUTOSYS-062,FAC-EU-01,500,500,2026-04-08,2026-04-12,COMPLETED,CRITICAL
