material_id,sku,name,category,unit_of_measure,standard_cost,current_unit_price,safety_stock_level,reorder_point,target_stock_level,min_order_qty,lead_time_days,is_critical,primary_supplier_id,secondary_supplier_id,created_at
MAT-00741,SKU-POL-00741,Epoxy Adhesives Grade-Industrial-741,Polymers & Chemical,SET,3.24,3.4,355,955,1735,50,24,False,SUP-0055,SUP-0120,2025-01-01T00:00:00
MAT-00742,SKU-MEC-00742,Gears Grade-Commercial-742,Mechanical & Machining,PCS,6.0,5.96,223,727,1397,250,36,False,SUP-0096,SUP-0072,2025-01-01T00:00:00
MAT-00743,SKU-POL-00743,Polycarbonate Sheets Grade-A-743,Polymers & Chemical,METER,12.34,13.32,202,622,1292,25,30,False,SUP-0014,,2025-01-01T00:00:00
MAT-00744,SKU-MEC-00744,Shafts Grade-B-744,Mechanical & Machining,SET,25.25,24.53,389,1225,2340,25,19,False,SUP-0002,SUP-0097,2025-01-01T00:00:00
MAT-00745,SKU-MEC-00745,Shafts Grade-A-745,Mechanical & Machining,SET,43.36,46.09,39,139,299,25,10,False,SUP-0102,SUP-0062,2025-01-01T00:00:00
MAT-00746,SKU-RAW-00746,Carbon Steel Bars Grade-MilSpec-746,Raw Metallurgy,SET,11.04,10.92,109,382,808,500,13,False,SUP-0093,SUP-0046,2025-01-01T00:00:00
MAT-00747,SKU-ELE-00747,Connectors Grade-B-747,Electronic Components,PCS,30.13,32.16,78,303,589,25,25,False,SUP-0076,SUP-0112,2025-01-01T00:00:00
MAT-00748,SKU-ELE-00748,Capacitors Grade-B-748,Electronic Components,BOX,10.69,11.55,1582,4777,10242,100,45,False,SUP-0021,SUP-0065,2025-01-01T00:00:00
MAT-00749,SKU-POL-00749,Polycarbonate Sheets Grade-Industrial-749,Polymers & Chemical,METER,12.52,12.8,430,1618,3055,25,22,False,SUP-0056,SUP-0006,2025-01-01T00:00:00
MAT-00750,SKU-MEC-00750,Bearings Grade-MilSpec-750,Mechanical & Machining,PCS,5.22,5.8,404,1304,2300,50,12,False,SUP-0112,SUP-0040,2025-01-01T00:00:00
MAT-00751,SKU-RAW-00751,Sheet Metal Stainless 304 Grade-A-751,Raw Metallurgy,METER,8.89,9.47,863,2312,5046,250,23,False,SUP-0010,SUP-0023,2025-01-01T00:00:00
MAT-00752,SKU-MEC-00752,CNC Castings Grade-Commercial-752,Mechanical & Machining,LITER,5.55,5.32,301,1036,2150,100,35,False,SUP-0052,SUP-0053,2025-01-01T00:00:00
MAT-00753,SKU-RAW-00753,Aluminum Billets 6061 Grade-MilSpec-753,Raw Metallurgy,SET,8.39,8.73,134,398,735,50,22,False,SUP-0088,SUP-0006,2025-01-01T00:00:00
MAT-00754,SKU-ELE-00754,Sensors Grade-MilSpec-754,Electronic Components,KG,78.18,83.19,310,1078,1913,500,12,False,SUP-0029,SUP-0050,2025-01-01T00:00:00
MAT-00755,SKU-POL-00755,ABS Resin Pellets Grade-A-755,Polymers & Chemical,KG,8.63,9.46,479,1619,2350,100,19,False,SUP-0119,SUP-0051,2025-01-01T00:00:00
MAT-00756,SKU-PAC-00756,Antistatic Foam Grade-B-756,Packaging & Hardware,BOX,443.91,487.53,305,1193,1873,500,37,True,SUP-0068,,2025-01-01T00:00:00
MAT-00757,SKU-ELE-00757,Connectors Grade-MilSpec-757,Electronic Components,PCS,42.21,48.01,116,436,618,1000,10,False,SUP-0056,SUP-0061,2025-01-01T00:00:00
MAT-00758,SKU-POL-00758,Silicone Gaskets Grade-Industrial-758,Polymers & Chemical,BOX,30.06,29.62,219,609,1072,250,26,False,SUP-0036,SUP-0052,2025-01-01T00:00:00
MAT-00759,SKU-PAC-00759,Hex Flange Bolts M8 Grade-Industrial-759,Packaging & Hardware,KG,9.54,10.65,262,993,2138,250,17,True,SUP-0044,SUP-0097,2025-01-01T00:00:00
MAT-00760,SKU-POL-00760,Epoxy Adhesives Grade-B-760,Polymers & Chemical,BOX,53.0,54.98,134,386,724,25,42,False,SUP-0074,SUP-0050,2025-01-01T00:00:00
MAT-00761,SKU-PAC-00761,Thermal Pallet Wraps Grade-B-761,Packaging & Hardware,METER,13.02,14.1,108,423,747,50,7,False,SUP-0094,SUP-0096,2025-01-01T00:00:00
MAT-00762,SKU-POL-00762,Silicone Gaskets Grade-A-762,Polymers & Chemical,BOX,28.06,28.94,361,1096,2041,25,35,False,SUP-0001,SUP-0058,2025-01-01T00:00:00
MAT-00763,SKU-MEC-00763,Hydraulic Valves Grade-MilSpec-763,Mechanical & Machining,BOX,409.97,434.25,573,1553,3381,500,20,False,SUP-0049,SUP-0028,2025-01-01T00:00:00
MAT-00764,SKU-ELE-00764,Sensors Grade-Industrial-764,Electronic Components,PCS,22.07,22.3,375,1135,2003,250,38,False,SUP-0105,SUP-0112,2025-01-01T00:00:00
MAT-00765,SKU-RAW-00765,Carbon Steel Bars Grade-Commercial-765,Raw Metallurgy,LITER,86.85,91.59,416,1388,2139,500,36,False,SUP-0015,SUP-0119,2025-01-01T00:00:00
MAT-00766,SKU-MEC-00766,Bearings Grade-MilSpec-766,Mechanical & Machining,LITER,11.32,11.4,319,852,1742,25,13,False,SUP-0088,SUP-0056,2025-01-01T00:00:00
MAT-00767,SKU-ELE-00767,Microcontrollers Grade-Commercial-767,Electronic Components,LITER,23.61,22.92,471,1433,2583,25,13,False,SUP-0080,SUP-0119,2025-01-01T00:00:00
MAT-00768,SKU-RAW-00768,Copper Rods Grade-B-768,Raw Metallurgy,KG,172.07,190.2,368,1278,2600,250,14,False,SUP-0015,SUP-0026,2025-01-01T00:00:00
MAT-00769,SKU-POL-00769,Industrial Lubricants Grade-A-769,Polymers & Chemical,METER,12.31,13.62,544,1532,3119,250,26,False,SUP-0035,SUP-0113,2025-01-01T00:00:00
MAT-00770,SKU-MEC-00770,CNC Castings Grade-MilSpec-770,Mechanical & Machining,PCS,180.13,171.68,1262,4457,6847,500,45,False,SUP-0048,SUP-0108,2025-01-01T00:00:00
MAT-00771,SKU-POL-00771,Polycarbonate Sheets Grade-Commercial-771,Polymers & Chemical,LITER,53.44,52.83,898,3550,6777,1000,34,False,SUP-0107,SUP-0007,2025-01-01T00:00:00
MAT-00772,SKU-MEC-00772,Gears Grade-Industrial-772,Mechanical & Machining,SET,13.21,12.97,274,1093,2034,250,39,False,SUP-0091,SUP-0103,2025-01-01T00:00:00
MAT-00773,SKU-RAW-00773,Titanium Plates Grade-B-773,Raw Metallurgy,METER,49.19,48.74,188,516,754,250,41,True,SUP-0019,,2025-01-01T00:00:00
MAT-00774,SKU-ELE-00774,Capacitors Grade-MilSpec-774,Electronic Components,BOX,71.51,76.97,307,1165,2414,1000,26,False,SUP-0031,SUP-0084,2025-01-01T00:00:00
MAT-00775,SKU-POL-00775,Silicone Gaskets Grade-A-775,Polymers & Chemical,METER,48.62,47.0,342,1369,2932,25,13,False,SUP-0003,SUP-0082,2025-01-01T00:00:00
MAT-00776,SKU-ELE-00776,Capacitors Grade-Industrial-776,Electronic Components,METER,4.36,4.92,327,1319,2685,250,32,True,SUP-0004,,2025-01-01T00:00:00
MAT-00777,SKU-ELE-00777,PCBs Grade-A-777,Electronic Components,KG,11.02,11.98,373,1427,2009,50,17,False,SUP-0041,SUP-0082,2025-01-01T00:00:00
MAT-00778,SKU-PAC-00778,Thermal Pallet Wraps Grade-A-778,Packaging & Hardware,PCS,18.69,21.4,180,698,1391,25,7,False,SUP-0062,SUP-0079,2025-01-01T00:00:00
MAT-00779,SKU-MEC-00779,Bearings Grade-A-779,Mechanical & Machining,SET,22.6,21.57,406,1120,1594,50,14,False,SUP-0020,SUP-0028,2025-01-01T00:00:00
MAT-00780,SKU-MEC-00780,CNC Castings Grade-B-780,Mechanical & Machining,METER,48.56,48.79,825,2700,5527,250,25,False,SUP-0012,SUP-0045,2025-01-01T00:00:00
MAT-00781,SKU-PAC-00781,Antistatic Foam Grade-B-781,Packaging & Hardware,METER,29.83,29.37,423,1703,3464,500,32,False,SUP-0114,SUP-0092,2025-01-01T00:00:00
MAT-00782,SKU-RAW-00782,Sheet Metal Stainless 304 Grade-B-782,Raw Metallurgy,BOX,5.65,5.92,512,1565,2951,250,27,False,SUP-0055,SUP-0077,2025-01-01T00:00:00
MAT-00783,SKU-MEC-00783,Bearings Grade-Industrial-783,Mechanical & Machining,METER,37.27,42.1,131,482,832,500,39,False,SUP-0058,SUP-0022,2025-01-01T00:00:00
MAT-00784,SKU-PAC-00784,Vibration Dampers Grade-MilSpec-784,Packaging & Hardware,PCS,48.02,46.72,303,1115,1752,100,29,False,SUP-0055,SUP-0102,2025-01-01T00:00:00
MAT-00785,SKU-RAW-00785,Sheet Metal Stainless 304 Grade-Industrial-785,Raw Metallurgy,PCS,45.41,43.23,541,1693,2805,50,36,False,SUP-0092,SUP-0043,2025-01-01T00:00:00
MAT-00786,SKU-PAC-00786,Corrugated Heavy Boxes Grade-MilSpec-786,Packaging & Hardware,METER,80.55,86.22,1050,2850,5830,1000,45,False,SUP-0014,SUP-0072,2025-01-01T00:00:00
MAT-00787,SKU-ELE-00787,Connectors Grade-MilSpec-787,Electronic Components,BOX,61.39,67.61,162,462,831,100,10,False,SUP-0041,SUP-0026,2025-01-01T00:00:00
MAT-00788,SKU-POL-00788,ABS Resin Pellets Grade-A-788,Polymers & Chemical,LITER,40.65,40.01,240,864,1654,500,8,False,SUP-0050,SUP-0031,2025-01-01T00:00:00
MAT-00789,SKU-ELE-00789,PCBs Grade-Industrial-789,Electronic Components,KG,22.71,25.4,259,907,1281,250,9,False,SUP-0115,SUP-0069,2025-01-01T00:00:00
MAT-00790,SKU-ELE-00790,PCBs Grade-Industrial-790,Electronic Components,METER,3.95,4.0,827,2537,4350,1000,38,False,SUP-0011,SUP-0072,2025-01-01T00:00:00
MAT-00791,SKU-POL-00791,Industrial Lubricants Grade-A-791,Polymers & Chemical,METER,39.35,44.76,171,457,954,1000,13,True,SUP-0052,,2025-01-01T00:00:00
MAT-00792,SKU-POL-00792,Polycarbonate Sheets Grade-B-792,Polymers & Chemical,PCS,30.83,30.47,296,807,1690,100,7,False,SUP-0048,SUP-0105,2025-01-01T00:00:00
MAT-00793,SKU-ELE-00793,Microcontrollers Grade-A-793,Electronic Components,METER,33.07,31.91,648,1920,4108,500,24,False,SUP-0079,SUP-0102,2025-01-01T00:00:00
MAT-00794,SKU-POL-00794,ABS Resin Pellets Grade-B-794,Polymers & Chemical,METER,6.02,6.76,998,2993,5439,50,35,False,SUP-0114,SUP-0109,2025-01-01T00:00:00
MAT-00795,SKU-PAC-00795,Antistatic Foam Grade-MilSpec-795,Packaging & Hardware,METER,7.47,7.58,487,1437,2417,50,25,False,SUP-0029,SUP-0012,2025-01-01T00:00:00
MAT-00796,SKU-MEC-00796,CNC Castings Grade-A-796,Mechanical & Machining,LITER,78.14,75.17,365,1467,2298,500,38,True,SUP-0012,,2025-01-01T00:00:00
MAT-00797,SKU-PAC-00797,Thermal Pallet Wraps Grade-Industrial-797,Packaging & Hardware,METER,23.49,25.64,98,368,622,250,15,False,SUP-0109,SUP-0065,2025-01-01T00:00:00
MAT-00798,SKU-PAC-00798,Thermal Pallet Wraps Grade-B-798,Packaging & Hardware,LITER,51.92,51.28,935,2827,4290,25,43,False,SUP-0022,SUP-0088,2025-01-01T00:00:00
MAT-00799,SKU-ELE-00799,Capacitors Grade-A-799,Electronic Components,LITER,25.31,24.99,307,839,1231,250,14,True,SUP-0058,SUP-0046,2025-01-01T00:00:00
MAT-00800,SKU-MEC-00800,Hydraulic Valves Grade-MilSpec-800,Mechanical & Machining,SET,25.35,26.27,212,888,1514,250,13,False,SUP-0057,SUP-0035,2025-01-01T00:00:00
MAT-00801,SKU-MEC-00801,Shafts Grade-B-801,Mechanical & Machining,LITER,68.86,67.85,803,3217,4632,50,34,False,SUP-0078,SUP-0064,2025-01-01T00:00:00
MAT-00802,SKU-ELE-00802,Capacitors Grade-A-802,Electronic Components,PCS,13.91,15.7,363,1312,2763,1000,13,False,SUP-0031,SUP-0009,2025-01-01T00:00:00
MAT-00803,SKU-POL-00803,Industrial Lubricants Grade-MilSpec-803,Polymers & Chemical,PCS,27.27,27.11,477,1837,2870,1000,20,False,SUP-0089,SUP-0035,2025-01-01T00:00:00
MAT-00804,SKU-RAW-00804,Titanium Plates Grade-Industrial-804,Raw Metallurgy,BOX,14.75,14.02,953,2669,5205,50,26,False,SUP-0117,SUP-0090,2025-01-01T00:00:00
MAT-00805,SKU-RAW-00805,Aluminum Billets 6061 Grade-B-805,Raw Metallurgy,KG,15.21,15.46,884,3094,4770,100,34,False,SUP-0002,SUP-0086,2025-01-01T00:00:00
MAT-00806,SKU-ELE-00806,Capacitors Grade-A-806,Electronic Components,SET,17.46,17.82,443,1775,3647,500,37,False,SUP-0001,SUP-0063,2025-01-01T00:00:00
MAT-00807,SKU-RAW-00807,Sheet Metal Stainless 304 Grade-Commercial-807,Raw Metallurgy,SET,31.32,30.8,524,1728,3435,500,28,False,SUP-0013,,2025-01-01T00:00:00
MAT-00808,SKU-RAW-00808,Copper Rods Grade-Industrial-808,Raw Metallurgy,METER,14.49,15.09,1000,2880,6006,500,40,False,SUP-0039,SUP-0091,2025-01-01T00:00:00
MAT-00809,SKU-POL-00809,ABS Resin Pellets Grade-Industrial-809,Polymers & Chemical,BOX,97.64,102.9,214,742,1057,500,16,False,SUP-0019,SUP-0053,2025-01-01T00:00:00
MAT-00810,SKU-POL-00810,Silicone Gaskets Grade-B-810,Polymers & Chemical,BOX,9.17,8.88,243,675,1311,250,24,False,SUP-0049,SUP-0082,2025-01-01T00:00:00
MAT-00811,SKU-PAC-00811,Hex Flange Bolts M8 Grade-Industrial-811,Packaging & Hardware,BOX,19.97,20.36,371,1411,2629,1000,26,False,SUP-0076,SUP-0054,2025-01-01T00:00:00
MAT-00812,SKU-RAW-00812,Titanium Plates Grade-A-812,Raw Metallurgy,LITER,15.12,16.77,407,1632,2295,1000,25,False,SUP-0102,,2025-01-01T00:00:00
MAT-00813,SKU-MEC-00813,Gears Grade-B-813,Mechanical & Machining,SET,120.5,137.77,631,2265,4620,25,38,False,SUP-0086,SUP-0021,2025-01-01T00:00:00
MAT-00814,SKU-POL-00814,ABS Resin Pellets Grade-B-814,Polymers & Chemical,METER,30.45,33.95,68,238,492,25,34,False,SUP-0063,SUP-0040,2025-01-01T00:00:00
MAT-00815,SKU-RAW-00815,Sheet Metal Stainless 304 Grade-Industrial-815,Raw Metallurgy,METER,76.33,84.5,148,436,660,1000,12,False,SUP-0099,SUP-0072,2025-01-01T00:00:00
MAT-00816,SKU-MEC-00816,Gears Grade-Commercial-816,Mechanical & Machining,PCS,4.79,4.83,770,2606,5533,100,34,True,SUP-0032,SUP-0104,2025-01-01T00:00:00
MAT-00817,SKU-RAW-00817,Titanium Plates Grade-Industrial-817,Raw Metallurgy,KG,32.91,34.98,598,1783,2780,50,15,False,SUP-0042,SUP-0103,2025-01-01T00:00:00
MAT-00818,SKU-POL-00818,Epoxy Adhesives Grade-B-818,Polymers & Chemical,METER,65.27,65.99,931,3555,7202,250,41,False,SUP-0119,SUP-0081,2025-01-01T00:00:00
MAT-00819,SKU-ELE-00819,Capacitors Grade-Commercial-819,Electronic Components,LITER,26.86,29.25,731,2531,4488,250,36,False,SUP-0088,SUP-0092,2025-01-01T00:00:00
MAT-00820,SKU-POL-00820,ABS Resin Pellets Grade-Commercial-820,Polymers & Chemical,PCS,79.2,90.41,448,1394,2367,500,22,False,SUP-0097,SUP-0018,2025-01-01T00:00:00
MAT-00821,SKU-PAC-00821,Thermal Pallet Wraps Grade-Industrial-821,Packaging & Hardware,PCS,13.89,15.29,97,277,581,250,36,False,SUP-0052,SUP-0086,2025-01-01T00:00:00
MAT-00822,SKU-ELE-00822,Microcontrollers Grade-A-822,Electronic Components,METER,115.62,129.03,199,624,1218,25,25,False,SUP-0043,SUP-0077,2025-01-01T00:00:00
MAT-00823,SKU-ELE-00823,Connectors Grade-Commercial-823,Electronic Components,BOX,307.6,336.33,984,3872,8193,1000,38,False,SUP-0067,SUP-0019,2025-01-01T00:00:00
MAT-00824,SKU-MEC-00824,Shafts Grade-Industrial-824,Mechanical & Machining,BOX,16.46,18.89,62,271,510,25,11,True,SUP-0095,,2025-01-01T00:00:00
MAT-00825,SKU-PAC-00825,Corrugated Heavy Boxes Grade-B-825,Packaging & Hardware,KG,15.03,14.59,219,739,1615,50,26,True,SUP-0051,SUP-0008,2025-01-01T00:00:00
MAT-00826,SKU-PAC-00826,Vibration Dampers Grade-Commercial-826,Packaging & Hardware,BOX,121.36,125.95,65,249,511,1000,8,False,SUP-0016,SUP-0056,2025-01-01T00:00:00
MAT-00827,SKU-MEC-00827,Hydraulic Valves Grade-Commercial-827,Mechanical & Machining,BOX,139.43,151.97,320,866,1553,1000,13,False,SUP-0062,SUP-0038,2025-01-01T00:00:00
MAT-00828,SKU-RAW-00828,Copper Rods Grade-MilSpec-828,Raw Metallurgy,BOX,13.8,15.32,70,254,380,250,8,False,SUP-0105,SUP-0055,2025-01-01T00:00:00
MAT-00829,SKU-ELE-00829,Connectors Grade-Industrial-829,Electronic Components,PCS,15.45,16.67,170,460,816,1000,29,False,SUP-0080,SUP-0057,2025-01-01T00:00:00
MAT-00830,SKU-POL-00830,Silicone Gaskets Grade-A-830,Polymers & Chemical,KG,17.99,18.38,817,2777,4027,1000,40,False,SUP-0065,SUP-0027,2025-01-01T00:00:00
MAT-00831,SKU-MEC-00831,Shafts Grade-Commercial-831,Mechanical & Machining,METER,5.59,5.82,440,1816,3761,250,32,False,SUP-0018,SUP-0036,2025-01-01T00:00:00
MAT-00832,SKU-POL-00832,Industrial Lubricants Grade-Commercial-832,Polymers & Chemical,BOX,8.93,8.81,561,2217,3678,500,23,False,SUP-0065,SUP-0100,2025-01-01T00:00:00
MAT-00833,SKU-RAW-00833,Titanium Plates Grade-Commercial-833,Raw Metallurgy,LITER,8.13,7.83,396,1080,1923,50,38,True,SUP-0030,SUP-0013,2025-01-01T00:00:00
MAT-00834,SKU-MEC-00834,CNC Castings Grade-B-834,Mechanical & Machining,BOX,10.54,11.89,62,192,286,1000,10,False,SUP-0054,SUP-0119,2025-01-01T00:00:00
MAT-00835,SKU-ELE-00835,PCBs Grade-Industrial-835,Electronic Components,SET,23.61,25.41,653,2575,4918,500,31,True,SUP-0009,,2025-01-01T00:00:00
MAT-00836,SKU-MEC-00836,Hydraulic Valves Grade-Industrial-836,Mechanical & Machining,LITER,31.74,32.93,462,1312,2685,50,34,False,SUP-0026,SUP-0095,2025-01-01T00:00:00
MAT-00837,SKU-ELE-00837,Connectors Grade-A-837,Electronic Components,BOX,135.04,154.21,79,229,424,25,30,True,SUP-0019,,2025-01-01T00:00:00
MAT-00838,SKU-RAW-00838,Sheet Metal Stainless 304 Grade-Commercial-838,Raw Metallurgy,LITER,8.18,8.08,814,2815,5967,50,29,False,SUP-0106,SUP-0061,2025-01-01T00:00:00
MAT-00839,SKU-ELE-00839,PCBs Grade-MilSpec-839,Electronic Components,BOX,72.44,74.27,187,746,1182,500,13,True,SUP-0068,,2025-01-01T00:00:00
MAT-00840,SKU-PAC-00840,Vibration Dampers Grade-A-840,Packaging & Hardware,KG,19.39,21.61,501,2067,4334,100,29,False,SUP-0107,SUP-0033,2025-01-01T00:00:00
MAT-00841,SKU-ELE-00841,Connectors Grade-Commercial-841,Electronic Components,KG,23.23,26.03,259,819,1730,500,10,False,SUP-0065,SUP-0040,2025-01-01T00:00:00
MAT-00842,SKU-POL-00842,Silicone Gaskets Grade-A-842,Polymers & Chemical,PCS,51.54,52.45,65,245,503,100,15,False,SUP-0043,SUP-0114,2025-01-01T00:00:00
MAT-00843,SKU-ELE-00843,Capacitors Grade-MilSpec-843,Electronic Components,PCS,7.13,7.92,155,416,898,500,29,False,SUP-0079,SUP-0090,2025-01-01T00:00:00
MAT-00844,SKU-PAC-00844,Corrugated Heavy Boxes Grade-Commercial-844,Packaging & Hardware,LITER,37.36,42.57,154,496,952,250,38,False,SUP-0006,SUP-0014,2025-01-01T00:00:00
MAT-00845,SKU-POL-00845,Silicone Gaskets Grade-B-845,Polymers & Chemical,PCS,29.46,33.47,197,621,895,250,8,True,SUP-0026,SUP-0069,2025-01-01T00:00:00
MAT-00846,SKU-MEC-00846,Gears Grade-MilSpec-846,Mechanical & Machining,SET,42.17,41.22,540,2048,3582,25,29,False,SUP-0115,SUP-0079,2025-01-01T00:00:00
MAT-00847,SKU-MEC-00847,Hydraulic Valves Grade-A-847,Mechanical & Machining,SET,33.72,32.1,984,4123,8416,1000,43,False,SUP-0097,SUP-0114,2025-01-01T00:00:00
MAT-00848,SKU-MEC-00848,CNC Castings Grade-A-848,Mechanical & Machining,PCS,365.34,356.33,1094,3299,5263,100,45,False,SUP-0006,SUP-0041,2025-01-01T00:00:00
MAT-00849,SKU-MEC-00849,Bearings Grade-MilSpec-849,Mechanical & Machining,LITER,12.16,13.15,663,2143,4260,100,20,False,SUP-0010,SUP-0033,2025-01-01T00:00:00
MAT-00850,SKU-MEC-00850,Gears Grade-Industrial-850,Mechanical & Machining,METER,13.68,15.13,683,2411,4419,25,24,False,SUP-0084,SUP-0032,2025-01-01T00:00:00
MAT-00851,SKU-ELE-00851,Sensors Grade-MilSpec-851,Electronic Components,BOX,12.36,14.09,324,1204,2400,50,40,False,SUP-0011,SUP-0027,2025-01-01T00:00:00
MAT-00852,SKU-ELE-00852,Sensors Grade-B-852,Electronic Components,PCS,13.32,15.26,270,1152,2383,100,14,False,SUP-0084,SUP-0098,2025-01-01T00:00:00
MAT-00853,SKU-RAW-00853,Titanium Plates Grade-MilSpec-853,Raw Metallurgy,METER,12.17,13.57,304,848,1448,25,8,True,SUP-0012,,2025-01-01T00:00:00
MAT-00854,SKU-MEC-00854,Hydraulic Valves Grade-MilSpec-854,Mechanical & Machining,KG,90.73,98.17,195,564,1212,500,41,False,SUP-0085,SUP-0040,2025-01-01T00:00:00
MAT-00855,SKU-RAW-00855,Carbon Steel Bars Grade-Commercial-855,Raw Metallurgy,KG,117.04,128.91,1090,3130,6707,25,34,False,SUP-0107,SUP-0080,2025-01-01T00:00:00
MAT-00856,SKU-ELE-00856,Connectors Grade-MilSpec-856,Electronic Components,BOX,13.09,14.88,1308,3845,7748,100,43,False,SUP-0069,SUP-0060,2025-01-01T00:00:00
MAT-00857,SKU-MEC-00857,Gears Grade-MilSpec-857,Mechanical & Machining,BOX,9.82,11.28,312,1272,2035,500,24,False,SUP-0117,SUP-0002,2025-01-01T00:00:00
MAT-00858,SKU-RAW-00858,Carbon Steel Bars Grade-Commercial-858,Raw Metallurgy,LITER,41.2,39.46,505,2170,3570,1000,45,False,SUP-0035,SUP-0085,2025-01-01T00:00:00
MAT-00859,SKU-RAW-00859,Carbon Steel Bars Grade-B-859,Raw Metallurgy,LITER,13.36,13.93,908,2758,5089,250,37,False,SUP-0060,SUP-0005,2025-01-01T00:00:00
MAT-00860,SKU-ELE-00860,Connectors Grade-A-860,Electronic Components,METER,49.22,55.59,341,985,1596,250,23,False,SUP-0009,SUP-0057,2025-01-01T00:00:00
MAT-00861,SKU-MEC-00861,Hydraulic Valves Grade-B-861,Mechanical & Machining,KG,30.67,34.48,81,243,507,500,18,False,SUP-0030,SUP-0015,2025-01-01T00:00:00
MAT-00862,SKU-RAW-00862,Aluminum Billets 6061 Grade-Commercial-862,Raw Metallurgy,BOX,4.63,4.61,93,296,424,50,29,False,SUP-0034,SUP-0033,2025-01-01T00:00:00
MAT-00863,SKU-RAW-00863,Aluminum Billets 6061 Grade-A-863,Raw Metallurgy,SET,134.59,139.81,813,2791,5744,250,43,False,SUP-0031,SUP-0027,2025-01-01T00:00:00
MAT-00864,SKU-ELE-00864,PCBs Grade-Industrial-864,Electronic Components,KG,176.88,168.91,754,2464,5368,500,30,False,SUP-0047,SUP-0043,2025-01-01T00:00:00
MAT-00865,SKU-ELE-00865,Capacitors Grade-Industrial-865,Electronic Components,PCS,12.5,12.6,294,1104,1822,1000,45,False,SUP-0076,SUP-0004,2025-01-01T00:00:00
MAT-00866,SKU-PAC-00866,Thermal Pallet Wraps Grade-Industrial-866,Packaging & Hardware,KG,16.02,16.43,393,1137,2182,25,31,False,SUP-0085,SUP-0093,2025-01-01T00:00:00
MAT-00867,SKU-MEC-00867,Bearings Grade-Commercial-867,Mechanical & Machining,SET,33.6,36.16,431,1231,2321,1000,40,False,SUP-0069,SUP-0094,2025-01-01T00:00:00
MAT-00868,SKU-PAC-00868,Thermal Pallet Wraps Grade-MilSpec-868,Packaging & Hardware,METER,35.44,35.58,375,1383,2785,100,28,False,SUP-0038,SUP-0117,2025-01-01T00:00:00
MAT-00869,SKU-MEC-00869,Gears Grade-Industrial-869,Mechanical & Machining,BOX,50.62,57.93,553,2263,4182,25,30,False,SUP-0057,SUP-0094,2025-01-01T00:00:00
MAT-00870,SKU-RAW-00870,Copper Rods Grade-Commercial-870,Raw Metallurgy,KG,223.91,232.82,321,1182,2514,1000,41,False,SUP-0073,SUP-0106,2025-01-01T00:00:00
MAT-00871,SKU-PAC-00871,Hex Flange Bolts M8 Grade-Commercial-871,Packaging & Hardware,METER,20.19,22.39,849,2730,4146,250,33,False,SUP-0016,SUP-0011,2025-01-01T00:00:00
MAT-00872,SKU-MEC-00872,Hydraulic Valves Grade-MilSpec-872,Mechanical & Machining,PCS,10.19,10.02,285,1130,1612,250,13,False,SUP-0098,SUP-0071,2025-01-01T00:00:00
MAT-00873,SKU-ELE-00873,Capacitors Grade-A-873,Electronic Components,KG,5.38,5.67,578,2289,4480,50,29,False,SUP-0050,SUP-0116,2025-01-01T00:00:00
MAT-00874,SKU-RAW-00874,Aluminum Billets 6061 Grade-Industrial-874,Raw Metallurgy,METER,10.98,11.73,237,643,1368,1000,29,False,SUP-0093,SUP-0006,2025-01-01T00:00:00
MAT-00875,SKU-POL-00875,Industrial Lubricants Grade-Industrial-875,Polymers & Chemical,LITER,23.65,25.78,1014,4134,8749,500,39,False,SUP-0093,SUP-0099,2025-01-01T00:00:00
MAT-00876,SKU-PAC-00876,Vibration Dampers Grade-MilSpec-876,Packaging & Hardware,LITER,176.62,179.11,192,712,1277,25,13,False,SUP-0093,SUP-0076,2025-01-01T00:00:00
MAT-00877,SKU-PAC-00877,Thermal Pallet Wraps Grade-Commercial-877,Packaging & Hardware,SET,13.88,14.6,768,2226,4814,25,27,False,SUP-0037,SUP-0042,2025-01-01T00:00:00
MAT-00878,SKU-MEC-00878,Gears Grade-Commercial-878,Mechanical & Machining,METER,31.38,33.42,233,930,1505,250,17,False,SUP-0013,SUP-0045,2025-01-01T00:00:00
MAT-00879,SKU-MEC-00879,Hydraulic Valves Grade-Industrial-879,Mechanical & Machining,METER,24.09,27.65,210,850,1565,500,16,False,SUP-0119,SUP-0030,2025-01-01T00:00:00
MAT-00880,SKU-MEC-00880,CNC Castings Grade-Commercial-880,Mechanical & Machining,PCS,90.67,103.54,104,294,417,50,38,False,SUP-0103,SUP-0025,2025-01-01T00:00:00
MAT-00881,SKU-RAW-00881,Titanium Plates Grade-MilSpec-881,Raw Metallurgy,BOX,395.29,410.69,115,381,665,100,14,False,SUP-0059,SUP-0038,2025-01-01T00:00:00
MAT-00882,SKU-ELE-00882,Capacitors Grade-Industrial-882,Electronic Components,BOX,13.68,14.83,144,507,915,100,11,False,SUP-0103,SUP-0011,2025-01-01T00:00:00
MAT-00883,SKU-POL-00883,Epoxy Adhesives Grade-A-883,Polymers & Chemical,BOX,14.32,15.57,268,948,1965,1000,40,False,SUP-0005,SUP-0056,2025-01-01T00:00:00
MAT-00884,SKU-ELE-00884,Microcontrollers Grade-B-884,Electronic Components,KG,77.37,82.57,304,994,1776,50,23,False,SUP-0029,SUP-0087,2025-01-01T00:00:00
